audio_path,name,V,A,gender,duration,discrete_emotion,split_set,transcript
/tmp/CCSEMO/audio/spk340-1-1-38.wav,spk340-1-1-38.wav,0.0,3.0,M,6.983,neutral,train,对我也比较感谢这个人，随便种玩大唧唧的，可能就玩玩的太下心。
/tmp/CCSEMO/audio/spk340-1-1-39.wav,spk340-1-1-39.wav,0.0,3.0,M,14.16,neutral,train,是，而感觉没没有那种整块，我觉得那种roblike可能就比较喜欢你那种整块有那种特别整块的时间，就一言串然的去玩它。但是不像那种roblike可能让你随便玩这玩之类的，这个就没有什么那种那种那种间械时间可以玩的。
/tmp/CCSEMO/audio/spk340-1-1-40.wav,spk340-1-1-40.wav,0.0,3.0,M,8.973,neutral,train,嗯，短期目标肯定是准备要开题呗，然后然后搞点论文出来，然后再然后再招找实习，可能就这些吧。
/tmp/CCSEMO/audio/spk340-1-1-41.wav,spk340-1-1-41.wav,0.0,3.0,M,3.93,neutral,train,最近最近其实我们昨天其实就有谈见了。
/tmp/CCSEMO/audio/spk340-1-1-42.wav,spk340-1-1-42.wav,0.0,3.0,M,9.202,neutral,train,哎，昨天其实挺挺那啥的，就一起吃个饭。然后前前上周还是上上有，然后跟朋友刚刚谈了那个东西春嘛。
/tmp/CCSEMO/audio/spk340-1-1-43.wav,spk340-1-1-43.wav,-0.333,3.0,M,11.355,neutral,train,呃，挺累的，当时那天中间我说是那个路太太那个什么太太太陡了，当时也没也没做好防护，那第二天腿锯一趟。
/tmp/CCSEMO/audio/spk340-1-1-44.wav,spk340-1-1-44.wav,0.0,3.0,M,3.345,neutral,train,嗯，还行，差不多四点，我再看问他吧。
/tmp/CCSEMO/audio/spk340-1-1-45.wav,spk340-1-1-45.wav,0.0,3.0,M,3.43,neutral,train,就一个大型学，就一些大型学，好多都是来参加。
/tmp/CCSEMO/audio/spk340-1-1-46.wav,spk340-1-1-46.wav,0.0,3.0,M,12.292,neutral,train,嗯，有很多嘛，就是深圳其实其生还挺多的，什么青声，还有一些还有一些电科之类的啊，还有一些工作的也在也在深圳了不少，那些腾讯什么的都有。
/tmp/CCSEMO/audio/spk340-1-1-47.wav,spk340-1-1-47.wav,0.0,3.0,M,4.14,neutral,train,嗯，也没有，其实大部分还是还是读研了，就就是学上了。
/tmp/CCSEMO/audio/spk340-1-1-48.wav,spk340-1-1-48.wav,0.0,3.0,M,14.66,neutral,train,"最近最近可能是呃一个月前那个大四的那篇论文，可能是还没review,然后最近实验结果也也也还行，要是是两三个个月以右。"
/tmp/CCSEMO/audio/spk340-1-1-49.wav,spk340-1-1-49.wav,0.0,3.0,M,3.29,neutral,train,他已经跑的还行了，可能也能再再再搞一个。
/tmp/CCSEMO/audio/spk340-1-1-50.wav,spk340-1-1-50.wav,0.667,3.333,M,4.44,happy,train,对啊，能毕业了还挺开心的，主是这论文搞出来俩，其实差不多也能毕业了。
/tmp/CCSEMO/audio/spk342-1-1-4.wav,spk342-1-1-4.wav,0.167,3.667,F,13.08,happy,train,呃，拍完题之后，哎，我感觉那个开题就是就是我感觉我做的那个翻展，我导师给我就是不好，不是很好开展，所以我感觉说就是把那个题目定的泛一点。
/tmp/CCSEMO/audio/spk342-1-1-5.wav,spk342-1-1-5.wav,0.167,3.667,F,10.0,happy,train,然后到时候再录一条吧，然后开完题之后就是呃也比较忙，然后是在就是呃写代码做实验。
/tmp/CCSEMO/audio/spk342-1-1-6.wav,spk342-1-1-6.wav,0.167,3.667,F,6.105,happy,train,然后后面前段时间有一个有一个会议的截止，然后。
/tmp/CCSEMO/audio/spk342-1-1-7.wav,spk342-1-1-7.wav,0.333,3.5,F,14.84,neutral,train,"我导师叫我们说去投一投，然后后面也是就是啊一直在赶那个deadline,然后去去投稿。不过就是比较比较幸运的是，就是因为我那时候时间比较赶那个时间。"
/tmp/CCSEMO/audio/spk342-1-1-8.wav,spk342-1-1-8.wav,0.333,3.5,F,14.28,neutral,train,是就之前在一个环境里跑那个代码一直跑不出来。后面就是有一天就换了一个环境，然后他出来那个代码就可以跑通了，然后效果还可以，然后他就要就是抓紧去修。
/tmp/CCSEMO/audio/spk342-1-1-11.wav,spk342-1-1-11.wav,0.333,3.5,F,11.68,neutral,train,是是是就是十二点多，真的都很困了，因为前一天也在那时候也在赶实验嘛，然后呃一直在跑那个数据，然后跑完数据之后，就是要做图做图了之后。
/tmp/CCSEMO/audio/spk342-1-1-12.wav,spk342-1-1-12.wav,0.333,3.5,F,11.68,neutral,train,然后但是那个就你你要你还要就是然后那时候那个nectice也出了一点问题，跟这边环境一直搞不好，后面后面我找了一个同学帮我。
/tmp/CCSEMO/audio/spk342-1-1-13.wav,spk342-1-1-13.wav,0.333,3.5,F,4.085,neutral,train,啊，就是就是帮我帮我帮我调一个leicense环境，但是。
/tmp/CCSEMO/audio/spk342-1-1-14.wav,spk342-1-1-14.wav,0.167,3.333,F,12.18,happy,train,但是后面反正就是呃在我电脑上那个下载还要比较久，但那时候时间比较赶嘛，就后面就直接用他的电脑，他的电脑是已经配好了，然后我就抓着那个同学特别小一点。
/tmp/CCSEMO/audio/spk342-1-1-15.wav,spk342-1-1-15.wav,0.167,3.333,F,3.31,happy,train,然后一起一提在那那在那赶赶赶搞。
/tmp/CCSEMO/audio/spk342-1-1-16.wav,spk342-1-1-16.wav,1.0,3.5,F,5.757,happy,train,然后后面后面说说延期了之后，我们就我就放他回去睡觉了。
/tmp/CCSEMO/audio/spk342-1-1-17.wav,spk342-1-1-17.wav,1.0,3.667,F,4.497,happy,train,对对对对对，哎，还正以前人这个这个。
/tmp/CCSEMO/audio/spk342-1-1-18.wav,spk342-1-1-18.wav,0.5,3.667,F,10.741,happy,train,是是是，然后每次出现口音也也被很多人笑，就是啊且我口音没有算很重吧，但他们有些人是可以口音很重，然后就很好玩。
/tmp/CCSEMO/audio/spk342-1-1-19.wav,spk342-1-1-19.wav,0.5,4.0,F,9.782,happy,train,儋儋州漳州有什么好玩的感觉？儋州好像就是在我印象里没有什么很出名的一些景点啊什么的，不西，想到时候要去儋州玩。
/tmp/CCSEMO/audio/spk342-1-1-20.wav,spk342-1-1-20.wav,0.333,3.5,F,13.985,neutral,train,我之前有一个同学，大学同学是漳州的，然后他们就是他经常就是坐车，然后是坐到厦门，然后在厦门坐船，就是呃坐船回漳州。
/tmp/CCSEMO/audio/spk342-1-1-21.wav,spk342-1-1-21.wav,0.333,3.5,F,6.48,neutral,train,应该是可以，他们应该是可以就是收藏回去，可能那样那个路西会比较近一点。
/tmp/CCSEMO/audio/spk342-1-1-22.wav,spk342-1-1-22.wav,1.0,3.667,F,14.78,happy,train,嗯，我最近就是听说那个就是各种老电影要返产的，就是呃包括说什么呃，我听说听说什么有暴裂毒兽啊，然后有那个呃什么真爱之算。
/tmp/CCSEMO/audio/spk342-1-1-23.wav,spk342-1-1-23.wav,1.0,3.667,F,14.85,happy,train,还有什么呃马戏马戏之王，还有呃他们是哈利波特发部都要都要宠立，不知道是不是真的。如果说如果是真的的话，我我就是还是蛮想蛮想去电影院看一遍的。
/tmp/CCSEMO/audio/spk342-1-1-24.wav,spk342-1-1-24.wav,1.0,3.667,F,11.96,happy,train,对对对对对对，因为我我我感觉我是我接触到哈利波特还比较晚。之前就是就是有听说这个东西，但是就没有一直没有去接触，后面自己去看了之后就非非常探抖。
/tmp/CCSEMO/audio/spk342-1-1-25.wav,spk342-1-1-25.wav,1.0,3.667,F,14.7,happy,train,我就觉得其实这个还是很好玩的。然后呃我不过我也只是简单的看了一下电影影，就是看了一遍，里面很多细节我也没有去就是深究嘛。如果说他在电影院在上映的话。
/tmp/CCSEMO/audio/spk342-1-1-26.wav,spk342-1-1-26.wav,1.0,3.667,F,3.145,happy,train,我就我就觉得说还是可以再去再去看一下。
/tmp/CCSEMO/audio/spk342-1-1-27.wav,spk342-1-1-27.wav,0.667,3.333,F,14.29,happy,train,在电影院体验一下那个感觉，而且就是我前段时间呃呃年初吧，年初去了一趟那个环球影城，然后环球影城是有就是哈利波特主题主题的一个乐园嘛。
/tmp/CCSEMO/audio/spk342-1-1-28.wav,spk342-1-1-28.wav,0.667,3.333,F,13.05,happy,train,就是还是嗯就是还有那种成绩是级是订单上是四d五d的那种，就就带你去参加那个那个那个比赛，那个比赛叫什么有点忘记了。
/tmp/CCSEMO/audio/spk342-1-1-29.wav,spk342-1-1-29.wav,1.0,3.833,F,13.54,happy,train,对对，魁定题魁定题魁定题。对对对对，就是你你就假装说你，你好像也在那个魁进奇比赛的现场，然后呃参加那个就反正就是呃那几个小伙伴伴他们们就是直直接扫着。
/tmp/CCSEMO/audio/spk342-1-1-30.wav,spk342-1-1-30.wav,1.0,3.833,F,11.475,happy,train,然后在在天上飞来飞去，就好像你也在天上飞来飞去一样，嗯，对还还是蛮有意思的对。然后呃最近的话还有在打羽毛球。
/tmp/CCSEMO/audio/spk342-1-1-31.wav,spk342-1-1-31.wav,0.0,3.167,F,8.199,neutral,train,羽毛球就是就我朋友呃叫我一起去玩嘛，然后我其实我就很多年没打了，也是小时候没打过，但是。
/tmp/CCSEMO/audio/spk342-1-1-32.wav,spk342-1-1-32.wav,0.833,3.667,F,12.46,happy,train,呃，就是大学大学好像没怎么打，但但是我虽然就是外卷起来的时候，我发现我技术也还可以，就打羽毛球还是蛮有意思的就对对对。
/tmp/CCSEMO/audio/spk342-1-1-33.wav,spk342-1-1-33.wav,0.833,3.667,F,13.82,happy,train,然后但是我这个嗯就感觉我那个手势手势还是不太对，就是呃比如说让我扣球的话，我就没有力气往下扣，就是手往下还对对对。
/tmp/CCSEMO/audio/spk342-1-1-34.wav,spk342-1-1-34.wav,0.833,3.667,F,3.095,happy,train,会拍，可能姿势有问题吧，还是怎么样？
/tmp/CCSEMO/audio/spk342-1-1-36.wav,spk342-1-1-36.wav,0.333,3.5,F,6.952,neutral,train,二三月的时候也也是二二三月份的时候，然后就是呃我们队长嘛，他就他就他就跟那个。
/tmp/CCSEMO/audio/spk342-1-1-37.wav,spk342-1-1-37.wav,0.167,3.5,F,13.076,neutral,train,大概类似于协会负责人嘛，就是说我就说他想打赛啊，他想拿比赛，然后呢，就他就去成立了一支就是党医院的那个女篮队伍啊啊，所以我也就是过去玩一玩。
/tmp/CCSEMO/audio/spk342-1-1-38.wav,spk342-1-1-38.wav,0.5,3.333,F,3.44,happy,train,对对对，都都都已经也有在也也有带他。
/tmp/CCSEMO/audio/spk342-1-1-39.wav,spk342-1-1-39.wav,1.0,3.333,F,7.137,happy,train,对对对，他也是我们女女朋人，他是我们的前舍友，就是我我在民珠的时候跟周颖是一间宿舍。
/tmp/CCSEMO/audio/spk342-1-1-40.wav,spk342-1-1-40.wav,0.667,3.667,F,13.025,happy,train,然后把对对对，然后胡梦他就说他就跟那个协会负责人说说，哎呀，我想把比赛后面人后面都成立了一个南究人吧，然后大家就是也呃也凑一波人吧，十来个十来个。
/tmp/CCSEMO/audio/spk342-1-1-41.wav,spk342-1-1-41.wav,0.667,3.667,F,14.66,happy,train,好，大家一起一起玩。哎呀，但是因为我太菜了，就是这个这个球啊，它就是一般玩的球，那个球是到不了我手里的，就是大家都不会把球转给我。然后我打羽毛球的时候，我就在想，嗯，我在羽毛球比篮球的一堆。
/tmp/CCSEMO/audio/spk342-1-1-42.wav,spk342-1-1-42.wav,0.667,3.667,F,14.0,happy,train,因为因为不管怎么说，那个球它一定会发到你你的卡OK就是对对对对对，就不会说你你呃打打了打了半天，然后都没有摸到球就相比之下。
/tmp/CCSEMO/audio/spk342-1-1-43.wav,spk342-1-1-43.wav,0.833,3.5,F,12.29,happy,train,就还还行吧，就过得去。我们中心前段时间就是组织了一次去，哎，不是中心，就是班行班吉，不是每年会有团建嘛，然后我们电基厅。
/tmp/CCSEMO/audio/spk342-1-1-44.wav,spk342-1-1-44.wav,0.833,3.5,F,8.365,happy,train,我们我我我们班前段时就这周吧，上上周上周上周六去了，一去了一趟那个东莞的那个中山湖。
/tmp/CCSEMO/audio/spk342-1-1-45.wav,spk342-1-1-45.wav,0.667,3.5,F,12.06,happy,train,对对对，还是挺漂亮的，而且它松山湖不是对它就是一个很大的湖嘛。然后呃它就是是你可以租租车自行车，它其实也有山地车啊。
/tmp/CCSEMO/audio/spk342-1-1-46.wav,spk342-1-1-46.wav,0.667,3.5,F,13.2,happy,train,还有那种有点像，就你可以坐着，但是它又不是轮椅，就那种类似于有点像电动电电动电动车。但是它不是那种大的，是那种小的。
/tmp/CCSEMO/audio/spk342-1-1-47.wav,spk342-1-1-47.wav,0.667,3.5,F,3.96,happy,train,就是呃作者的造型有点有点像文艺的那种那种。
/tmp/CCSEMO/audio/spk342-1-1-48.wav,spk342-1-1-48.wav,0.167,3.333,F,14.462,neutral,train,我有集本不来啊。对，反正就是这你可以租车嘛，然后就是绕着那个中山虎骑车。所以我们这个一天我们就骑车，就打算说他是二十二十多公里，然后我们就平完就打算说绕着那个。
/tmp/CCSEMO/audio/spk342-1-1-50.wav,spk342-1-1-50.wav,0.5,3.333,F,13.08,happy,train,就大概两个小时的时间这样一起吧，就是因为我们我们预计的缓程时间是下午下午五点，但是后面就是又推迟了，推迟到了六点。就是想我们想说应该是你提的。
/tmp/CCSEMO/audio/spk342-1-1-51.wav,spk342-1-1-51.wav,0.5,3.333,F,12.2,happy,train,玩两两三个小时可以骑完这个这个二二二十七公里，我们就但是我们骑车就是在那个路上，就偶尔就停下来拍拍照啊，对，然后欣赏欣赏风景。
/tmp/CCSEMO/audio/spk342-1-1-52.wav,spk342-1-1-52.wav,0.5,3.333,F,3.485,happy,train,然后后面我们就提到差不多提到一半的时候自己。
/tmp/CCSEMO/audio/spk342-1-1-53.wav,spk342-1-1-53.wav,0.333,3.667,F,11.041,happy,train,哎，可能差不多一个小时一个小时，我们想说应该也可以提的完，因为它是一个环环湖环湖，我知道就是对对对对啊，是然后。
/tmp/CCSEMO/audio/spk342-1-1-54.wav,spk342-1-1-54.wav,0.333,3.667,F,14.18,happy,train,我们想想应该也骑的晚吧，但是我们骑到一半发现说他的他那边好像在修路还是怎么样，就是不能骑过去。所以我们要骑到外面，骑到外面之后我们就迷失了欢斯坦，就不知道就我们不知道他到底在往骑。
/tmp/CCSEMO/audio/spk342-1-1-55.wav,spk342-1-1-55.wav,0.333,3.667,F,9.685,happy,train,提就是提回我们的那个挽回头啊，还是自己还是直接就说原路返回还是怎么样？然后我们就后面我们就搁那儿拼命提。
/tmp/CCSEMO/audio/spk342-1-1-56.wav,spk342-1-1-56.wav,0.333,3.5,F,13.125,neutral,train,因为你要跟大部队集合嘛，但是那个时候就大部队说是六点半集合，我们我们卡在那儿的时候已经很尴尬了。因为就是你卡在一半，你往前走也不是，往后走也不是。对啊。
/tmp/CCSEMO/audio/spk342-1-1-57.wav,spk342-1-1-57.wav,1.0,3.667,F,11.261,happy,train,对对对，然后我们后面我但我我我这个人有点不太会看地图，就是到底到底要怎么往回提，我我也不知道，反正我就跟跟着他们走了。
/tmp/CCSEMO/audio/spk342-1-1-59.wav,spk342-1-1-59.wav,-0.167,2.833,F,4.617,neutral,train,就不太理解，为什么就是粘度真的没有然后就很黑。
/tmp/CCSEMO/audio/spk342-1-1-61.wav,spk342-1-1-61.wav,1.0,3.667,F,8.846,happy,train,它就是都坏掉了，就就不亮。它是有有有路灯的那个位置，但是它没有没有没有灯，没亮起来，对，没有亮灯。
/tmp/CCSEMO/audio/spk342-1-1-63.wav,spk342-1-1-63.wav,0.167,3.5,F,14.82,happy,train,对，因为如果说是慢慢提，其实还好，主要是到后面就是有点赶到时间。对对对，就担心说嗯大家都在等我们，而且是我们是租的那种大巴车，呃，然后司机可能到时候也在等，我们就有点不好意思。
/tmp/CCSEMO/audio/spk342-1-1-64.wav,spk342-1-1-64.wav,0.167,3.5,F,3.5,happy,train,所以我们就骑的很快，骑的很快，就我们就很累。
/tmp/CCSEMO/audio/spk342-1-1-65.wav,spk342-1-1-65.wav,0.333,3.5,F,5.182,neutral,train,嗯，是因为我想想看，这大家人都挺好的。对。
/tmp/CCSEMO/audio/spk342-1-1-66.wav,spk342-1-1-66.wav,0.833,3.5,F,5.519,happy,train,哦，那其他人难道跟你聊天的时候是很很很很特别很不开心吗？
/tmp/CCSEMO/audio/spk342-1-1-67.wav,spk342-1-1-67.wav,0.333,3.333,F,13.46,happy,train,哦，我最近发现了，我觉得太看来是很好的帮助你就是呃改善心情的一种方式。就我前段时间有段时间就非常低毛，就包括说那时候国庆的时候在看台戏啊。
/tmp/CCSEMO/audio/spk342-1-1-68.wav,spk342-1-1-68.wav,0.333,3.333,F,14.42,happy,train,主要是当时我是觉得那个啊不是很好写，而且就是我我就很紧张，因为我比较有点害怕，我们就是因为到时候会有好几个导师嘛，就我有点有点害怕被打倒考。
/tmp/CCSEMO/audio/spk342-1-1-69.wav,spk342-1-1-69.wav,0.667,3.333,F,12.69,happy,train,然后后面我就就是跟我的朋友，就我有一个深大的同学，然后跟他一起在那种草坪上，就是跟他还是有一些草坪嘛，然后就住在草坪上晒晒太阳。
/tmp/CCSEMO/audio/spk342-1-1-70.wav,spk342-1-1-70.wav,0.667,3.333,F,13.92,happy,train,然后就感觉心情就会好好很多，而且就是生怕他们图书馆也蛮好的。呃，就是他们那个窗户就很大，就不像咱们实验室，咱们实验室感觉就是没有那种阳光会透进。
/tmp/CCSEMO/audio/spk342-1-1-71.wav,spk342-1-1-71.wav,1.0,3.5,F,13.66,happy,train,其实就是有点有点像暴的情况嘛。对对对对对对对，对他就所以说就是阳光啊什么的都可以很好的照进嘛，关系也很好。嗯，就是在内涵的环境下，你去呃学习啊、工作啊。
/tmp/CCSEMO/audio/spk342-1-1-72.wav,spk342-1-1-72.wav,1.0,3.5,F,8.04,happy,train,你就会呃开心一点，就不会说一直陷入那种很emo的歧视里。对，太阳会给你能量。
/tmp/CCSEMO/audio/spk342-1-1-73.wav,spk342-1-1-73.wav,0.333,3.333,F,14.72,happy,train,而且就是我之前不是看过一个新闻嘛，就比如说像北欧那些人，北欧北欧的那些国家啊，发达国家他不是福利啊什么的都很好嘛。对，但是对对对，但是他们很多人他其实是会抑郁的。
/tmp/CCSEMO/audio/spk342-1-1-74.wav,spk342-1-1-74.wav,0.333,3.333,F,14.82,happy,train,就是景气不好，因为他们那边的日照很少，就是晒到太阳，晒不到太阳的话。可能我觉得就是就会影响他们这些就是心情啊或什么。所以他们很多人会议。
/tmp/CCSEMO/audio/spk342-1-1-75.wav,spk342-1-1-75.wav,0.333,3.667,F,6.81,happy,train,对对对对对，所以我觉得晒太阳是很好的的，就是就是缓解呃抑郁心情的一种方式。
/tmp/CCSEMO/audio/spk342-1-1-77.wav,spk342-1-1-77.wav,1.0,3.333,F,14.27,happy,train,呃，应该是前段时间把那个稿子给投出去了，就是没有一篇在审，就是在审的稿子心里就会踏实。对，不想，因为你知道吧？就是嗯呃就是毕竟搞科研嘛。
/tmp/CCSEMO/audio/spk342-1-1-78.wav,spk342-1-1-78.wav,1.0,3.333,F,13.975,happy,train,还是要有一些残多一些东西在手里。对，就是你要你要呃投出去了，你就会安心一点，就不会觉得说自己走山什么都没有，然后呃就是害怕说。
/tmp/CCSEMO/audio/spk342-1-1-79.wav,spk342-1-1-79.wav,0.667,3.333,F,12.3,happy,train,呃，老师啊都呃各种同同门量量的小经历的压力嘛，走了一天搞不出去的话，你心里就会安心一点，就觉得说呃虽然不一定会中嘛。
/tmp/CCSEMO/audio/spk342-1-1-80.wav,spk342-1-1-80.wav,0.667,3.333,F,13.79,happy,train,但是啊不中的话，到时候可以再转投嘛，就是那个都有有一个证，有一个文章，至少他写出来了，然后并且投出去了，就是写东西的方式比对。对，对比比开开开心嘛，对。
/tmp/CCSEMO/audio/spk342-1-1-82.wav,spk342-1-1-82.wav,0.833,3.5,F,8.72,happy,train,爱熬夜的他，他们他他更发展他，前几天他前几天都打麻将，打到了晚上三三三点多两三点。
/tmp/CCSEMO/audio/spk342-1-1-83.wav,spk342-1-1-83.wav,0.833,3.5,F,14.42,happy,train,然后我的话，反正就我们平时睡睡觉时间，大概是比如说一一点左右睡着什么，不过反正就是我是属于那种，如果不是真的特别有心事的话。
/tmp/CCSEMO/audio/spk342-1-1-84.wav,spk342-1-1-84.wav,0.833,3.5,F,5.385,happy,train,我是属于就是呃我一下一翻下手机，我就能睡着的那种，就是睡眠质量还特别好。
/tmp/CCSEMO/audio/spk345-1-1-52.wav,spk345-1-1-52.wav,0.167,3.5,M,3.127,surprise,test,打东莞根本不就一两万啊，东莞房很贵吗？
/tmp/CCSEMO/audio/spk345-1-1-53.wav,spk345-1-1-53.wav,0.0,3.0,M,14.58,neutral,test,嗯，考虑过，但是这个的前提是呃呃，不过也可以就是住在这边，其实也是无所谓的。就大家如果如果未来的话，我的工作也在这边了，然后他的工作也在这边，那我们俩肯定就常住在这边了。
/tmp/CCSEMO/audio/spk345-1-1-54.wav,spk345-1-1-54.wav,0.0,3.0,M,6.24,neutral,test,只是说在二线城市买房是养老吧，就是那种老了之后有一个稳定的房子这种的。
/tmp/CCSEMO/audio/spk345-1-1-55.wav,spk345-1-1-55.wav,0.0,3.167,M,4.06,neutral,test,但是平常的话可能就待在他这边，因为毕竟一线城市它机会还是要多一点。
/tmp/CCSEMO/audio/spk345-1-1-56.wav,spk345-1-1-56.wav,0.0,3.167,M,14.05,neutral,test,呃，离家遥远，这个倒还好，就是回去的话，其实坐飞机也就三四个小时，这也就回去了。如果想回去就随时都能回去。然后那个如果就是未来的话，就更长远一点的话。
/tmp/CCSEMO/audio/spk345-1-1-57.wav,spk345-1-1-57.wav,0.0,3.167,M,10.645,neutral,test,那其实如果我们都能在附近的二线城市买房了，那直接把电妈接过来也是可以的哦，因为就找一个不是很贵的那种都OK的。
/tmp/CCSEMO/audio/spk345-1-1-58.wav,spk345-1-1-58.wav,0.0,3.0,M,4.64,neutral,test,是因为温度比较合适嘛，就是一年四季没有特别冷，也没有特别热的时候。
/tmp/CCSEMO/audio/spk345-1-1-59.wav,spk345-1-1-59.wav,0.0,3.0,M,3.8,neutral,test,我零一年底，一三零二吧，零一零二年。
/tmp/CCSEMO/audio/spk345-1-1-60.wav,spk345-1-1-60.wav,-0.167,2.5,M,3.79,sad,test,嗯，我觉得也是未来的状态，比较这状态挺较重要。
/tmp/CCSEMO/audio/spk346-1-1-5.wav,spk346-1-1-5.wav,0.667,3.0,M,10.52,happy,train,然后就是吃的话，他会有一些什么过蝙蝠，然后什么卤面这一类的本地特色一点的小吃，但有可能外地人吃的会很不习惯。
/tmp/CCSEMO/audio/spk346-1-1-6.wav,spk346-1-1-6.wav,0.667,3.0,M,5.96,happy,train,因为我以前我我我以前并不是待在漳州的小时候，我是。
/tmp/CCSEMO/audio/spk346-1-1-7.wav,spk346-1-1-7.wav,0.0,3.0,M,11.82,neutral,train,读到初中以后才回到福建，所以我刚去的时候，其实我也吃不太惯。在此之前呢我是在那个江西那边，待江西那边的话呢，它的口味会比较重重。
/tmp/CCSEMO/audio/spk346-1-1-8.wav,spk346-1-1-8.wav,0.0,3.0,M,7.865,neutral,train,油更盐呃，甚至还挺辣的。所以它其实和福建的这种饮食习惯的差别会非常大。
/tmp/CCSEMO/audio/spk346-1-1-9.wav,spk346-1-1-9.wav,0.0,3.0,M,14.24,neutral,train,嗯，比如说我在福福建吃包子，那他吃到了很多都是那个甜的那种肉馅。那我在江西吃，那就是那种咸咸的油油的那种包子的那种肉馅，所以他们的差别是非常。
/tmp/CCSEMO/audio/spk346-1-1-10.wav,spk346-1-1-10.wav,0.0,3.0,M,4.48,neutral,train,啊，一开始吃是吃的很不惯的，但实际上呢。
/tmp/CCSEMO/audio/spk346-1-1-11.wav,spk346-1-1-11.wav,0.667,3.0,M,14.38,happy,train,并不是说它真的不好吃，而不是说我还没有洗习过的。所以我待了大概一段时间以后，慢慢的去接触，慢慢的吃才发现味道还挺不错，有的时候甚至那个吃起来呃还甚至有点怀念。
/tmp/CCSEMO/audio/spk346-1-1-12.wav,spk346-1-1-12.wav,0.667,3.0,M,3.0,happy,train,你现在到外面吃不到那个味道以后，还感觉有点怀念。
/tmp/CCSEMO/audio/spk346-1-1-13.wav,spk346-1-1-13.wav,0.0,3.0,M,5.24,neutral,train,呃，我是读研刚结束，现在呃，出来工作，我女朋友还在读。
/tmp/CCSEMO/audio/spk346-1-1-14.wav,spk346-1-1-14.wav,0.0,3.0,M,6.165,neutral,train,对我在武山大学城，我也偶尔会去，但去的不多，武山那边的话，本科生会比较多一些。
/tmp/CCSEMO/audio/spk346-1-1-15.wav,spk346-1-1-15.wav,0.0,3.0,M,13.315,neutral,train,是的是的，所以他我猜是他的老校属嘛。所以他有的那种呃一些老的那些专业啊什么的，都还在那一些造纸厂啊，什么这些校企都还在里边。
/tmp/CCSEMO/audio/spk346-1-1-16.wav,spk346-1-1-16.wav,0.0,3.0,M,3.425,neutral,train,但整体的规划会比较乱，这边我看过他确实。
/tmp/CCSEMO/audio/spk346-1-1-17.wav,spk346-1-1-17.wav,0.0,3.0,M,3.28,neutral,train,要论舒适度的话，我觉得还是大学城会更加舒服一些。
/tmp/CCSEMO/audio/spk346-1-1-18.wav,spk346-1-1-18.wav,0.0,3.167,M,10.597,neutral,train,然后的话我觉得这边中大我感觉还是挺漂亮的，中大明显会比其他学校好一截，我感觉整整体都上档次一些。
/tmp/CCSEMO/audio/spk346-1-1-19.wav,spk346-1-1-19.wav,0.0,3.0,M,4.376,neutral,train,对，是这里我也去过，也是，反正也不大，那边地方也不大。
/tmp/CCSEMO/audio/spk346-1-1-20.wav,spk346-1-1-20.wav,0.0,3.0,M,7.17,neutral,train,那个从你说那个船，他珠江有一个那个夜游的，你说那个就能看到那个中大了。
/tmp/CCSEMO/audio/spk346-1-1-21.wav,spk346-1-1-21.wav,0.0,3.0,M,3.043,neutral,train,哦，对，没错，就这样。
/tmp/CCSEMO/audio/spk346-1-1-22.wav,spk346-1-1-22.wav,0.0,3.0,M,4.08,neutral,train,嗯，最近这个嗯天气的话，我这边还都还在降雨。
/tmp/CCSEMO/audio/spk346-1-1-23.wav,spk346-1-1-23.wav,-0.167,3.0,M,12.428,neutral,train,啊，当然在深圳了，深圳这边的话，今天开始就有点小降温，然后还有点下雨，明显感觉到就没有那么舒服了，潮湿了一些，也冷了一些。
/tmp/CCSEMO/audio/spk346-1-1-24.wav,spk346-1-1-24.wav,0.0,3.0,M,8.72,neutral,train,最近这些天的话，一直都在搞一个装电脑的问题，装电脑就是装机自己组装啊。
/tmp/CCSEMO/audio/spk346-1-1-25.wav,spk346-1-1-25.wav,0.0,3.0,M,14.8,neutral,train,难度比我想象的是要高的。一开始的话呃，我是认为这个无非就是买各个部件，把它给装上一起就可以了。去网上抄抄作业，原来是怎么选的，这个型号它的需求是什么？大概看上来。
/tmp/CCSEMO/audio/spk346-1-1-26.wav,spk346-1-1-26.wav,0.0,3.0,M,5.515,neutral,train,然后买过来，然后先接一接就可以。最初是这么想，在后面呢，我就发现。
/tmp/CCSEMO/audio/spk346-1-1-27.wav,spk346-1-1-27.wav,0.0,3.0,M,14.925,neutral,train,这个平台的这种兼容性啊，你这个电源是需要多少的这个广播率啊，你的这个品牌是否稳定啊等等的，考虑的东西确实还蛮多的。
/tmp/CCSEMO/audio/spk346-1-1-28.wav,spk346-1-1-28.wav,0.0,3.0,M,10.787,neutral,train,哦，那那个还挺确实挺方便的。安栋如果要搬的话，比如说你要从宿舍搬到家里或者搬到哪里，那这个时候他的优势确实挺明显的。
/tmp/CCSEMO/audio/spk346-1-1-29.wav,spk346-1-1-29.wav,0.667,3.0,M,4.02,happy,train,哎，这么好啊，你这你这个提三，那就选的还不错啊这个。
