audio_path,name,V,A,gender,duration,discrete_emotion,split_set
/tmp/CCSEMO/audio/spk70-4-1-56.wav,spk70-4-1-56.wav,-1.167,3.833,F,8.400,angry,val
/tmp/CCSEMO/audio/spk70-4-1-57.wav,spk70-4-1-57.wav,-0.667,3.333,F,6.320,angry,val
/tmp/CCSEMO/audio/spk70-4-1-58.wav,spk70-4-1-58.wav,-1.333,4.0,F,6.340,angry,val
/tmp/CCSEMO/audio/spk70-4-1-59.wav,spk70-4-1-59.wav,-1.333,3.5,F,8.180,disgust,val
/tmp/CCSEMO/audio/spk70-4-1-60.wav,spk70-4-1-60.wav,-0.333,3.333,F,10.770,neutral,val
/tmp/CCSEMO/audio/spk70-4-1-61.wav,spk70-4-1-61.wav,-1.333,3.5,F,5.640,angry,val
/tmp/CCSEMO/audio/spk70-4-1-62.wav,spk70-4-1-62.wav,-1.167,4.0,F,5.015,angry,val
/tmp/CCSEMO/audio/spk70-4-1-63.wav,spk70-4-1-63.wav,-1.333,4.0,F,7.030,angry,val
/tmp/CCSEMO/audio/spk70-4-1-66.wav,spk70-4-1-66.wav,-0.667,2.833,F,5.640,sad,val
/tmp/CCSEMO/audio/spk70-4-1-67.wav,spk70-4-1-67.wav,-0.667,2.667,F,5.240,sad,val
/tmp/CCSEMO/audio/spk70-4-1-69.wav,spk70-4-1-69.wav,-0.667,3.0,F,5.060,disgust,val
/tmp/CCSEMO/audio/spk70-4-1-71.wav,spk70-4-1-71.wav,-1.333,3.667,F,6.200,angry,val
/tmp/CCSEMO/audio/spk70-4-1-73.wav,spk70-4-1-73.wav,-0.833,3.333,F,5.230,disgust,val
/tmp/CCSEMO/audio/spk70-4-1-74.wav,spk70-4-1-74.wav,-0.667,3.333,F,5.120,sad,val
/tmp/CCSEMO/audio/spk70-4-1-75.wav,spk70-4-1-75.wav,-0.5,3.5,F,5.460,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-64.wav,spk76-4-1-64.wav,-0.167,2.667,F,3.460,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-65.wav,spk76-4-1-65.wav,-0.167,2.333,F,7.160,sad,val
/tmp/CCSEMO/audio/spk76-4-1-66.wav,spk76-4-1-66.wav,-0.333,2.667,F,7.290,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-67.wav,spk76-4-1-67.wav,0.0,2.833,F,6.220,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-68.wav,spk76-4-1-68.wav,0.0,2.833,F,6.420,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-70.wav,spk76-4-1-70.wav,0.0,3.167,F,9.070,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-71.wav,spk76-4-1-71.wav,-0.333,2.833,F,5.925,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-72.wav,spk76-4-1-72.wav,-0.167,2.833,F,7.320,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-73.wav,spk76-4-1-73.wav,0.0,2.833,F,4.620,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-74.wav,spk76-4-1-74.wav,0.0,2.833,F,5.240,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-75.wav,spk76-4-1-75.wav,0.0,2.833,F,4.380,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-79.wav,spk76-4-1-79.wav,-0.5,2.5,F,8.080,sad,val
/tmp/CCSEMO/audio/spk76-4-1-81.wav,spk76-4-1-81.wav,0.0,2.5,F,6.360,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-84.wav,spk76-4-1-84.wav,-0.333,2.333,F,5.220,sad,val
/tmp/CCSEMO/audio/spk76-4-1-85.wav,spk76-4-1-85.wav,0.0,2.833,F,5.180,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-87.wav,spk76-4-1-87.wav,-0.5,2.667,F,7.120,fear,val
/tmp/CCSEMO/audio/spk76-4-1-88.wav,spk76-4-1-88.wav,0.0,2.833,F,5.400,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-89.wav,spk76-4-1-89.wav,-0.333,2.833,F,6.420,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-90.wav,spk76-4-1-90.wav,-0.167,2.333,F,5.555,sad,val
/tmp/CCSEMO/audio/spk76-4-1-91.wav,spk76-4-1-91.wav,-0.333,3.0,F,3.700,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-94.wav,spk76-4-1-94.wav,-0.333,1.833,F,5.120,sad,val
/tmp/CCSEMO/audio/spk76-4-1-95.wav,spk76-4-1-95.wav,-0.167,2.333,F,5.040,sad,val
/tmp/CCSEMO/audio/spk76-4-1-96.wav,spk76-4-1-96.wav,-0.333,2.667,F,7.240,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-99.wav,spk76-4-1-99.wav,0.0,2.833,F,5.000,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-103.wav,spk76-4-1-103.wav,-0.5,2.667,F,5.820,sad,val
/tmp/CCSEMO/audio/spk76-4-1-104.wav,spk76-4-1-104.wav,0.0,2.833,F,5.620,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-107.wav,spk76-4-1-107.wav,-0.167,2.667,F,6.990,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-110.wav,spk76-4-1-110.wav,0.0,2.833,F,8.500,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-111.wav,spk76-4-1-111.wav,-0.333,2.667,F,5.920,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-112.wav,spk76-4-1-112.wav,0.0,2.833,F,5.400,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-113.wav,spk76-4-1-113.wav,0.0,2.833,F,5.640,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-114.wav,spk76-4-1-114.wav,0.0,2.833,F,5.540,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-117.wav,spk76-4-1-117.wav,0.0,2.833,F,6.080,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-119.wav,spk76-4-1-119.wav,-0.167,2.667,F,6.040,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-120.wav,spk76-4-1-120.wav,-0.167,2.833,F,6.950,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-122.wav,spk76-4-1-122.wav,0.0,3.167,F,5.880,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-123.wav,spk76-4-1-123.wav,0.0,2.833,F,5.840,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-126.wav,spk76-4-1-126.wav,-0.333,2.333,F,5.420,sad,val
/tmp/CCSEMO/audio/spk76-4-1-127.wav,spk76-4-1-127.wav,0.0,2.833,F,5.620,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-128.wav,spk76-4-1-128.wav,-0.333,2.667,F,5.280,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-131.wav,spk76-4-1-131.wav,-0.333,2.833,F,5.635,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-132.wav,spk76-4-1-132.wav,0.0,2.833,F,4.040,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-137.wav,spk76-4-1-137.wav,-0.333,2.333,F,5.280,sad,val
/tmp/CCSEMO/audio/spk76-4-1-138.wav,spk76-4-1-138.wav,0.0,2.833,F,5.760,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-139.wav,spk76-4-1-139.wav,-1.0,2.5,F,6.350,fear,val
/tmp/CCSEMO/audio/spk76-4-1-140.wav,spk76-4-1-140.wav,0.0,2.833,F,5.180,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-141.wav,spk76-4-1-141.wav,0.0,3.167,F,5.700,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-142.wav,spk76-4-1-142.wav,0.0,2.833,F,7.660,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-144.wav,spk76-4-1-144.wav,0.0,2.833,F,3.240,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-145.wav,spk76-4-1-145.wav,0.0,2.833,F,5.540,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-146.wav,spk76-4-1-146.wav,0.0,2.833,F,6.860,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-149.wav,spk76-4-1-149.wav,0.0,2.833,F,11.400,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-151.wav,spk76-4-1-151.wav,-0.167,2.833,F,5.150,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-154.wav,spk76-4-1-154.wav,-0.167,2.667,F,10.310,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-155.wav,spk76-4-1-155.wav,-0.167,2.667,F,5.140,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-156.wav,spk76-4-1-156.wav,-0.333,2.833,F,6.190,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-157.wav,spk76-4-1-157.wav,-0.333,2.833,F,6.970,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-158.wav,spk76-4-1-158.wav,0.0,2.833,F,5.380,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-159.wav,spk76-4-1-159.wav,-0.167,2.667,F,4.445,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-160.wav,spk76-4-1-160.wav,0.0,2.833,F,6.750,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-161.wav,spk76-4-1-161.wav,0.0,2.833,F,9.110,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-164.wav,spk76-4-1-164.wav,0.333,2.833,F,8.410,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-165.wav,spk76-4-1-165.wav,0.0,2.833,F,5.400,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-168.wav,spk76-4-1-168.wav,0.0,3.167,F,4.120,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-172.wav,spk76-4-1-172.wav,0.333,2.833,F,5.280,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-173.wav,spk76-4-1-173.wav,0.333,2.833,F,3.020,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-496.wav,spk76-4-1-496.wav,0.0,2.833,F,4.280,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-497.wav,spk76-4-1-497.wav,0.0,3.167,F,5.710,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-498.wav,spk76-4-1-498.wav,-0.167,2.667,F,5.280,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-500.wav,spk76-4-1-500.wav,-0.333,2.667,F,5.660,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-502.wav,spk76-4-1-502.wav,-1.0,2.833,F,5.360,disgust,val
/tmp/CCSEMO/audio/spk76-4-1-503.wav,spk76-4-1-503.wav,-0.333,2.667,F,4.500,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-504.wav,spk76-4-1-504.wav,-0.333,2.833,F,5.740,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-506.wav,spk76-4-1-506.wav,-0.333,2.667,F,9.020,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-507.wav,spk76-4-1-507.wav,0.0,2.833,F,8.440,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-508.wav,spk76-4-1-508.wav,-0.333,2.0,F,3.165,sad,val
/tmp/CCSEMO/audio/spk76-4-1-509.wav,spk76-4-1-509.wav,0.0,2.833,F,5.140,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-511.wav,spk76-4-1-511.wav,-0.333,2.5,F,7.300,sad,val
/tmp/CCSEMO/audio/spk76-4-1-512.wav,spk76-4-1-512.wav,-0.167,2.667,F,4.500,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-513.wav,spk76-4-1-513.wav,-0.333,2.333,F,4.540,sad,val
/tmp/CCSEMO/audio/spk76-4-1-515.wav,spk76-4-1-515.wav,0.0,2.833,F,7.900,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-516.wav,spk76-4-1-516.wav,-1.0,2.833,F,6.200,fear,val
/tmp/CCSEMO/audio/spk76-4-1-517.wav,spk76-4-1-517.wav,0.0,3.0,F,5.180,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-518.wav,spk76-4-1-518.wav,-0.167,2.667,F,3.720,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-519.wav,spk76-4-1-519.wav,-0.333,2.0,F,8.490,sad,val
/tmp/CCSEMO/audio/spk76-4-1-523.wav,spk76-4-1-523.wav,-0.333,2.333,F,3.040,sad,val
/tmp/CCSEMO/audio/spk76-4-1-524.wav,spk76-4-1-524.wav,-0.167,2.333,F,3.240,sad,val
/tmp/CCSEMO/audio/spk76-4-1-525.wav,spk76-4-1-525.wav,-0.167,2.667,F,3.545,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-528.wav,spk76-4-1-528.wav,-0.167,2.333,F,5.230,sad,val
/tmp/CCSEMO/audio/spk76-4-1-529.wav,spk76-4-1-529.wav,0.0,3.0,F,9.800,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-530.wav,spk76-4-1-530.wav,-0.167,2.333,F,5.190,sad,val
/tmp/CCSEMO/audio/spk76-4-1-531.wav,spk76-4-1-531.wav,-0.167,2.833,F,5.340,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-532.wav,spk76-4-1-532.wav,-0.167,2.833,F,5.120,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-535.wav,spk76-4-1-535.wav,-0.667,2.833,F,3.520,disgust,val
/tmp/CCSEMO/audio/spk76-4-1-536.wav,spk76-4-1-536.wav,-0.167,2.667,F,7.160,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-537.wav,spk76-4-1-537.wav,-0.167,3.0,F,9.350,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-538.wav,spk76-4-1-538.wav,0.0,2.833,F,5.755,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-539.wav,spk76-4-1-539.wav,0.0,2.5,F,8.390,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-540.wav,spk76-4-1-540.wav,0.0,2.833,F,5.600,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-545.wav,spk76-4-1-545.wav,-0.167,2.0,F,3.240,sad,val
/tmp/CCSEMO/audio/spk76-4-1-546.wav,spk76-4-1-546.wav,0.0,2.667,F,6.500,neutral,val
/tmp/CCSEMO/audio/spk76-4-1-547.wav,spk76-4-1-547.wav,-0.167,2.333,F,6.790,sad,val
/tmp/CCSEMO/audio/spk76-4-1-548.wav,spk76-4-1-548.wav,-0.167,2.333,F,4.250,sad,val
/tmp/CCSEMO/audio/spk182-5-1-17.wav,spk182-5-1-17.wav,0.0,2.333,F,5.345,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-21.wav,spk182-5-1-21.wav,-0.333,2.333,F,3.480,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-23.wav,spk182-5-1-23.wav,0.0,2.333,F,4.740,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-24.wav,spk182-5-1-24.wav,-0.333,2.5,F,5.940,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-25.wav,spk182-5-1-25.wav,0.0,2.167,F,3.215,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-27.wav,spk182-5-1-27.wav,-0.667,2.333,F,5.080,disgust,val
/tmp/CCSEMO/audio/spk182-5-1-28.wav,spk182-5-1-28.wav,0.167,2.667,F,9.269,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-29.wav,spk182-5-1-29.wav,-0.5,2.333,F,6.440,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-30.wav,spk182-5-1-30.wav,0.5,3.0,F,5.240,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-31.wav,spk182-5-1-31.wav,-0.167,2.333,F,5.940,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-32.wav,spk182-5-1-32.wav,-0.167,3.0,F,3.040,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-35.wav,spk182-5-1-35.wav,-0.5,2.333,F,5.340,sad,val
/tmp/CCSEMO/audio/spk182-5-1-36.wav,spk182-5-1-36.wav,-0.333,2.333,F,8.330,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-37.wav,spk182-5-1-37.wav,0.0,2.333,F,3.240,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-38.wav,spk182-5-1-38.wav,-0.167,2.333,F,6.660,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-39.wav,spk182-5-1-39.wav,-0.333,2.833,F,7.550,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-40.wav,spk182-5-1-40.wav,0.0,2.667,F,3.820,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-41.wav,spk182-5-1-41.wav,-0.333,2.333,F,7.900,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-42.wav,spk182-5-1-42.wav,-0.667,2.833,F,8.690,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-43.wav,spk182-5-1-43.wav,0.0,2.667,F,5.340,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-44.wav,spk182-5-1-44.wav,-0.333,2.833,F,4.200,sad,val
/tmp/CCSEMO/audio/spk182-5-1-48.wav,spk182-5-1-48.wav,-1.0,2.5,F,6.050,fear,val
/tmp/CCSEMO/audio/spk182-5-1-50.wav,spk182-5-1-50.wav,-0.333,2.667,F,4.225,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-51.wav,spk182-5-1-51.wav,-0.333,2.667,F,5.020,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-52.wav,spk182-5-1-52.wav,0.0,2.5,F,5.300,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-53.wav,spk182-5-1-53.wav,0.0,2.667,F,6.300,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-57.wav,spk182-5-1-57.wav,0.0,2.333,F,3.400,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-59.wav,spk182-5-1-59.wav,0.0,3.167,F,5.320,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-60.wav,spk182-5-1-60.wav,0.0,2.5,F,5.800,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-61.wav,spk182-5-1-61.wav,0.0,3.0,F,3.280,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-62.wav,spk182-5-1-62.wav,-0.333,2.667,F,5.220,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-63.wav,spk182-5-1-63.wav,-0.5,2.333,F,5.800,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-65.wav,spk182-5-1-65.wav,-0.333,2.5,F,7.160,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-66.wav,spk182-5-1-66.wav,0.0,2.333,F,6.110,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-67.wav,spk182-5-1-67.wav,-0.333,2.667,F,6.440,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-68.wav,spk182-5-1-68.wav,-0.333,2.667,F,4.365,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-70.wav,spk182-5-1-70.wav,0.0,2.333,F,5.240,neutral,val
/tmp/CCSEMO/audio/spk182-5-1-72.wav,spk182-5-1-72.wav,0.0,2.333,F,7.080,sad,val
/tmp/CCSEMO/audio/spk207-1-1-1.wav,spk207-1-1-1.wav,-0.667,2.0,F,4.700,sad,test
/tmp/CCSEMO/audio/spk207-1-1-2.wav,spk207-1-1-2.wav,-0.667,2.333,F,4.480,sad,test
/tmp/CCSEMO/audio/spk207-1-1-6.wav,spk207-1-1-6.wav,-0.5,2.0,F,5.780,sad,test
/tmp/CCSEMO/audio/spk207-1-1-8.wav,spk207-1-1-8.wav,0.0,3.0,F,3.140,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-9.wav,spk207-1-1-9.wav,-0.667,2.333,F,4.180,sad,test
/tmp/CCSEMO/audio/spk207-1-1-13.wav,spk207-1-1-13.wav,-1.0,1.667,F,7.940,sad,test
/tmp/CCSEMO/audio/spk207-1-1-17.wav,spk207-1-1-17.wav,-0.333,2.5,F,3.650,sad,test
/tmp/CCSEMO/audio/spk207-1-1-21.wav,spk207-1-1-21.wav,-0.833,2.167,F,5.340,sad,test
/tmp/CCSEMO/audio/spk207-1-1-22.wav,spk207-1-1-22.wav,-0.5,2.5,F,4.640,fear,test
/tmp/CCSEMO/audio/spk207-1-1-24.wav,spk207-1-1-24.wav,-0.833,2.0,F,6.900,sad,test
/tmp/CCSEMO/audio/spk207-1-1-26.wav,spk207-1-1-26.wav,-0.333,2.667,F,3.820,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-31.wav,spk207-1-1-31.wav,-0.833,2.167,F,6.580,sad,test
/tmp/CCSEMO/audio/spk207-1-1-33.wav,spk207-1-1-33.wav,-0.333,2.667,F,9.450,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-34.wav,spk207-1-1-34.wav,0.0,3.0,F,3.140,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-35.wav,spk207-1-1-35.wav,-0.667,2.333,F,4.860,sad,test
/tmp/CCSEMO/audio/spk207-1-1-40.wav,spk207-1-1-40.wav,-0.667,2.5,F,5.300,fear,test
/tmp/CCSEMO/audio/spk207-1-1-41.wav,spk207-1-1-41.wav,-0.667,2.333,F,6.340,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-46.wav,spk207-1-1-46.wav,0.333,3.333,F,3.120,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-50.wav,spk207-1-1-50.wav,0.0,2.667,F,5.820,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-51.wav,spk207-1-1-51.wav,0.0,3.0,F,9.040,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-52.wav,spk207-1-1-52.wav,-0.5,2.833,F,5.750,fear,test
/tmp/CCSEMO/audio/spk207-1-1-53.wav,spk207-1-1-53.wav,-0.333,2.667,F,4.065,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-54.wav,spk207-1-1-54.wav,0.0,3.0,F,6.540,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-55.wav,spk207-1-1-55.wav,-0.333,2.667,F,4.680,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-56.wav,spk207-1-1-56.wav,-0.333,2.667,F,5.420,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-57.wav,spk207-1-1-57.wav,-0.333,2.667,F,5.980,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-58.wav,spk207-1-1-58.wav,0.0,3.0,F,5.900,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-60.wav,spk207-1-1-60.wav,-0.333,2.667,F,5.435,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-61.wav,spk207-1-1-61.wav,-0.333,2.667,F,3.100,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-63.wav,spk207-1-1-63.wav,-0.333,2.667,F,7.120,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-66.wav,spk207-1-1-66.wav,-0.333,2.667,F,3.920,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-68.wav,spk207-1-1-68.wav,0.0,3.0,F,6.400,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-70.wav,spk207-1-1-70.wav,0.0,3.0,F,4.560,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-74.wav,spk207-1-1-74.wav,-0.167,2.833,F,5.140,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-75.wav,spk207-1-1-75.wav,0.5,3.167,F,5.640,happy,test
/tmp/CCSEMO/audio/spk207-1-1-76.wav,spk207-1-1-76.wav,0.0,3.0,F,3.080,neutral,test
/tmp/CCSEMO/audio/spk207-1-1-79.wav,spk207-1-1-79.wav,-0.5,2.333,F,7.020,sad,test
/tmp/CCSEMO/audio/spk207-1-1-80.wav,spk207-1-1-80.wav,-0.333,2.333,F,6.280,sad,test
/tmp/CCSEMO/audio/spk207-1-1-81.wav,spk207-1-1-81.wav,0.167,2.833,F,5.560,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-7.wav,spk207-2-1-7.wav,0.0,3.0,F,11.331,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-9.wav,spk207-2-1-9.wav,-0.5,2.5,F,3.600,sad,test
/tmp/CCSEMO/audio/spk207-2-1-12.wav,spk207-2-1-12.wav,-0.333,2.667,F,9.605,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-14.wav,spk207-2-1-14.wav,0.0,3.0,F,6.160,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-15.wav,spk207-2-1-15.wav,-0.167,2.667,F,6.090,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-17.wav,spk207-2-1-17.wav,-0.167,2.833,F,4.200,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-19.wav,spk207-2-1-19.wav,-0.833,2.0,F,5.220,fear,test
/tmp/CCSEMO/audio/spk207-2-1-20.wav,spk207-2-1-20.wav,0.0,3.0,F,3.380,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-21.wav,spk207-2-1-21.wav,-0.167,2.833,F,8.810,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-22.wav,spk207-2-1-22.wav,-0.167,2.833,F,13.745,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-25.wav,spk207-2-1-25.wav,0.0,3.0,F,6.920,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-29.wav,spk207-2-1-29.wav,0.0,3.0,F,6.120,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-30.wav,spk207-2-1-30.wav,-0.333,3.333,F,6.900,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-32.wav,spk207-2-1-32.wav,0.0,3.0,F,5.760,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-33.wav,spk207-2-1-33.wav,-0.167,2.833,F,9.330,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-34.wav,spk207-2-1-34.wav,0.0,3.0,F,5.680,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-35.wav,spk207-2-1-35.wav,-0.667,2.167,F,3.155,sad,test
/tmp/CCSEMO/audio/spk207-2-1-37.wav,spk207-2-1-37.wav,-0.333,2.333,F,3.340,fear,test
/tmp/CCSEMO/audio/spk207-2-1-40.wav,spk207-2-1-40.wav,-0.5,2.5,F,5.960,fear,test
/tmp/CCSEMO/audio/spk207-2-1-42.wav,spk207-2-1-42.wav,0.0,3.0,F,5.160,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-43.wav,spk207-2-1-43.wav,-0.667,3.333,F,5.260,disgust,test
/tmp/CCSEMO/audio/spk207-2-1-48.wav,spk207-2-1-48.wav,0.667,3.333,F,4.120,happy,test
/tmp/CCSEMO/audio/spk207-2-1-50.wav,spk207-2-1-50.wav,0.0,3.0,F,7.000,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-52.wav,spk207-2-1-52.wav,0.0,3.0,F,6.360,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-53.wav,spk207-2-1-53.wav,-0.333,2.667,F,5.240,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-54.wav,spk207-2-1-54.wav,0.333,3.333,F,8.900,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-55.wav,spk207-2-1-55.wav,0.0,3.0,F,5.820,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-56.wav,spk207-2-1-56.wav,-0.333,3.333,F,6.090,fear,test
/tmp/CCSEMO/audio/spk207-2-1-58.wav,spk207-2-1-58.wav,0.0,3.0,F,6.660,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-61.wav,spk207-2-1-61.wav,0.0,3.0,F,3.160,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-62.wav,spk207-2-1-62.wav,0.0,3.0,F,6.241,neutral,test
/tmp/CCSEMO/audio/spk207-2-1-63.wav,spk207-2-1-63.wav,0.0,3.0,F,6.220,neutral,test
