name,audio_path,discrete_emotion,A,V,D,SpkrID,Gender,split_set,duration
MSP-PODCAST_0622_0393.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0393.wav,X,4.2,3.6,4.0,40,Male,test,8.35
MSP-PODCAST_0622_0496.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0496.wav,C,4.0,3.166667,4.666667,40,Male,test,4.8
MSP-PODCAST_0622_0564.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0564.wav,N,3.6,4.2,5.4,207,Female,train,4.77
MSP-PODCAST_0622_0589.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0589.wav,N,3.6,2.6,4.0,40,Male,test,4.6
MSP-PODCAST_0622_0619.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0619.wav,H,5.666667,6.666667,5.5,207,Female,train,10.62
MSP-PODCAST_0622_0659.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0659.wav,O,5.0,3.8,4.4,40,Male,test,2.97
MSP-PODCAST_0622_0685.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0685.wav,A,4.8,2.2,5.2,207,Female,train,6.56
MSP-PODCAST_0622_0699.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0699.wav,A,5.8,1.8,5.6,40,Male,test,4.06
MSP-PODCAST_0622_0728.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0728.wav,A,6.4,2.8,6.2,41,Male,test,9.47
MSP-PODCAST_0622_0737.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0622_0737.wav,D,5.0,3.2,5.6,41,Male,test,8.1
MSP-PODCAST_0623_0043.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0623_0043.wav,N,3.6,4.0,4.0,-1,Unknown,train,6.3
MSP-PODCAST_0624_0058.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0058.wav,C,4.6,4.2,4.8,145,Female,train,9.98
MSP-PODCAST_0624_0151.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0151.wav,X,3.0,4.4,3.4,492,Female,train,10.79
MSP-PODCAST_0624_0157.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0157.wav,U,6.0,2.5,5.666667,492,Female,train,8.0
MSP-PODCAST_0624_0177.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0177.wav,X,4.5,3.0,4.333333,489,Male,train,10.95
MSP-PODCAST_0624_0187.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0187.wav,H,5.166667,5.833333,5.166667,492,Female,train,10.5
MSP-PODCAST_0624_0191.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0191.wav,N,4.2,3.8,3.8,492,Female,train,3.2
MSP-PODCAST_0624_0195.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0195.wav,X,4.2,2.6,5.0,489,Male,train,6.97
MSP-PODCAST_0624_0198.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0198.wav,O,5.4,3.4,5.0,489,Male,train,5.48
MSP-PODCAST_0624_0223.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0223.wav,N,4.5,4.666667,4.333333,492,Female,train,4.3
MSP-PODCAST_0624_0257.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0257.wav,H,5.333333,5.666667,5.166667,492,Female,train,6.68
MSP-PODCAST_0624_0274.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0274.wav,N,4.6,4.8,4.6,492,Female,train,5.13
MSP-PODCAST_0624_0284.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0284.wav,N,4.6,5.0,4.6,492,Female,train,9.37
MSP-PODCAST_0624_0313.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0313.wav,N,4.6,3.6,4.2,492,Female,train,5.71
MSP-PODCAST_0624_0389.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0389.wav,N,4.6,4.0,4.4,492,Female,train,5.81
MSP-PODCAST_0624_0391.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0391.wav,D,4.0,3.2,4.2,492,Female,train,4.05
MSP-PODCAST_0624_0392.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0624_0392.wav,N,5.2,3.2,5.2,492,Female,train,9.909937
MSP-PODCAST_0625_0009.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0009.wav,A,5.5,2.166667,5.333333,40,Male,test,4.7
MSP-PODCAST_0625_0029.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0029.wav,C,5.2,3.6,4.8,40,Male,test,10.68
MSP-PODCAST_0625_0042.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0042.wav,N,4.0,4.4,4.4,40,Male,test,5.68
MSP-PODCAST_0625_0044.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0044.wav,C,4.6,3.6,4.8,40,Male,test,5.41
MSP-PODCAST_0625_0048.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0048.wav,X,5.8,3.6,5.2,40,Male,test,8.51
MSP-PODCAST_0625_0074.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0074.wav,A,6.0,2.5,6.0,40,Male,test,4.98
MSP-PODCAST_0625_0075.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0075.wav,X,5.6,4.2,5.2,40,Male,test,6.35
MSP-PODCAST_0625_0083.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0083.wav,D,5.666667,2.333333,5.5,40,Male,test,9.02
MSP-PODCAST_0625_0118.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0118.wav,X,3.8,3.2,3.8,206,Male,train,4.2
MSP-PODCAST_0625_0122.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0122.wav,A,5.666667,2.0,5.5,40,Male,test,10.41
MSP-PODCAST_0625_0123.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0123.wav,A,5.333333,3.333333,5.333333,40,Male,test,5.3
MSP-PODCAST_0625_0154.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0154.wav,A,6.5,1.833333,6.5,40,Male,test,8.599937
MSP-PODCAST_0625_0156.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0156.wav,A,5.6,3.6,5.4,40,Male,test,3.61
MSP-PODCAST_0625_0159.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0159.wav,N,5.333333,3.833333,5.333333,40,Male,test,9.64
MSP-PODCAST_0625_0162.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0162.wav,X,5.833333,4.0,5.5,40,Male,test,4.17
MSP-PODCAST_0625_0164.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0164.wav,X,4.2,3.0,4.6,40,Male,test,7.82
MSP-PODCAST_0625_0181.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0181.wav,N,5.8,3.8,5.0,40,Male,test,10.88
MSP-PODCAST_0625_0193.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0193.wav,A,6.166667,2.333333,6.0,40,Male,test,8.62
MSP-PODCAST_0625_0212.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0212.wav,A,5.833333,2.0,5.666667,40,Male,test,5.28
MSP-PODCAST_0625_0227.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0227.wav,H,5.333333,5.5,5.0,40,Male,test,5.25
MSP-PODCAST_0625_0262.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0262.wav,X,4.666667,4.0,5.166667,206,Male,train,4.31
MSP-PODCAST_0625_0289.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0289.wav,X,5.833333,1.833333,5.666667,40,Male,test,4.02
MSP-PODCAST_0625_0314.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0314.wav,D,4.6,3.8,4.4,206,Male,train,5.1
MSP-PODCAST_0625_0321.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0321.wav,N,4.6,3.4,5.2,40,Male,test,4.81
MSP-PODCAST_0625_0324.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0324.wav,N,5.2,4.2,5.6,40,Male,test,9.5
MSP-PODCAST_0625_0355.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0355.wav,N,4.4,3.2,4.8,206,Male,train,7.65
MSP-PODCAST_0625_0384.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0384.wav,H,4.0,5.0,4.0,206,Male,train,7.37
MSP-PODCAST_0625_0395.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0395.wav,N,3.0,4.2,4.2,206,Male,train,3.969937
MSP-PODCAST_0625_0425.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0425.wav,N,2.8,4.0,4.0,206,Male,train,5.18
MSP-PODCAST_0625_0430.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0430.wav,H,5.0,3.6,5.0,206,Male,train,8.19
MSP-PODCAST_0625_0447.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0447.wav,N,4.6,3.4,4.6,40,Male,test,4.4
MSP-PODCAST_0625_0455.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0455.wav,X,3.4,2.8,4.2,40,Male,test,6.53
MSP-PODCAST_0625_0461.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0461.wav,N,4.2,4.4,4.4,40,Male,test,5.739937
MSP-PODCAST_0625_0539.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0539.wav,A,5.0,2.2,5.4,40,Male,test,6.07
MSP-PODCAST_0625_0554.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0554.wav,A,6.5,1.333333,6.166667,40,Male,test,7.57
MSP-PODCAST_0625_0557.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0557.wav,X,5.2,2.8,5.2,40,Male,test,6.4899375
MSP-PODCAST_0625_0577.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0577.wav,C,4.666667,2.5,5.166667,206,Male,train,9.77
MSP-PODCAST_0625_0578.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0578.wav,N,4.2,3.4,5.0,206,Male,train,4.11
MSP-PODCAST_0625_0584.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0584.wav,X,5.0,3.8,5.0,40,Male,test,3.92
MSP-PODCAST_0625_0598.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0598.wav,N,4.2,2.8,4.4,40,Male,test,10.19
MSP-PODCAST_0625_0603.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0603.wav,H,5.833333,5.666667,5.666667,40,Male,test,7.18
MSP-PODCAST_0625_0604.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0604.wav,X,4.4,4.8,4.4,40,Male,test,9.85
MSP-PODCAST_0625_0612.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0612.wav,O,4.8,3.4,4.4,40,Male,test,6.89
MSP-PODCAST_0625_0706.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0706.wav,A,5.5,2.5,5.166667,40,Male,test,7.77
MSP-PODCAST_0625_0712.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0712.wav,C,5.166667,2.333333,5.333333,40,Male,test,9.72
MSP-PODCAST_0625_0714.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0714.wav,A,6.0,2.666667,6.0,40,Male,test,7.39
MSP-PODCAST_0625_0757.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0757.wav,N,4.8,5.0,5.2,40,Male,test,8.53
MSP-PODCAST_0625_0765.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0765.wav,A,5.4,2.2,5.4,40,Male,test,6.21
MSP-PODCAST_0625_0767.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0767.wav,X,4.6,3.4,4.8,206,Male,train,3.0
MSP-PODCAST_0625_0768.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0768.wav,X,5.8,3.6,5.2,40,Male,test,3.9799375
MSP-PODCAST_0625_0771.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0771.wav,A,5.833333,2.0,5.666667,40,Male,test,4.98
MSP-PODCAST_0625_0777.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0625_0777.wav,N,5.166667,3.333333,5.666667,40,Male,test,5.45
MSP-PODCAST_0626_0006.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0006.wav,X,5.5,3.333333,5.166667,41,Male,test,9.21
MSP-PODCAST_0626_0009.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0009.wav,U,5.0,3.4,5.2,41,Male,test,7.66
MSP-PODCAST_0626_0016.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0016.wav,A,5.5,2.666667,5.5,41,Male,test,5.67
MSP-PODCAST_0626_0032.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0032.wav,U,6.0,2.333333,5.333333,40,Male,test,4.78
MSP-PODCAST_0626_0033.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0033.wav,X,5.2,4.4,4.6,206,Male,train,5.67
MSP-PODCAST_0626_0049.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0049.wav,X,6.0,4.2,5.8,206,Male,train,3.13
MSP-PODCAST_0626_0050.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0050.wav,X,5.333333,2.666667,5.666667,40,Male,test,7.37
MSP-PODCAST_0626_0056.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0056.wav,D,5.8,2.4,4.8,40,Male,test,6.47
MSP-PODCAST_0626_0060.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0060.wav,U,6.0,3.333333,5.0,40,Male,test,3.67
MSP-PODCAST_0626_0062.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0062.wav,D,5.333333,2.5,5.5,41,Male,test,7.79
MSP-PODCAST_0626_0092.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0092.wav,A,6.2,1.8,6.0,40,Male,test,9.39
MSP-PODCAST_0626_0155.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0155.wav,N,4.666667,3.5,5.0,206,Male,train,8.78
MSP-PODCAST_0626_0263.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0263.wav,D,4.6,3.0,4.6,41,Male,test,9.06
MSP-PODCAST_0626_0265.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0265.wav,N,5.8,4.4,5.4,40,Male,test,7.0
MSP-PODCAST_0626_0267.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0267.wav,A,6.166667,1.666667,6.333333,41,Male,test,7.28
MSP-PODCAST_0626_0286.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0286.wav,C,5.5,3.166667,4.833333,41,Male,test,6.1199375
MSP-PODCAST_0626_0291.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0291.wav,C,6.333333,1.833333,6.0,41,Male,test,9.22
MSP-PODCAST_0626_0325.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0325.wav,O,5.0,4.333333,4.833333,41,Male,test,7.03
MSP-PODCAST_0626_0335.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0335.wav,X,5.333333,4.5,5.166667,41,Male,test,8.9299375
MSP-PODCAST_0626_0341.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0341.wav,U,5.6,4.0,5.2,40,Male,test,9.78
MSP-PODCAST_0626_0461.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0461.wav,A,6.166667,1.5,6.166667,40,Male,test,5.56
MSP-PODCAST_0626_0505.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0505.wav,X,5.8,5.0,6.0,41,Male,test,2.9399375
MSP-PODCAST_0626_0526.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0526.wav,A,6.0,2.8,5.4,206,Male,train,5.71
MSP-PODCAST_0626_0528.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0528.wav,C,4.0,3.6,4.6,40,Male,test,3.77
MSP-PODCAST_0626_0529.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0529.wav,C,5.666667,2.666667,5.5,41,Male,test,4.27
MSP-PODCAST_0626_0532.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0532.wav,A,5.5,3.0,5.333333,40,Male,test,7.01
MSP-PODCAST_0626_0539.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0539.wav,A,5.5,1.666667,5.5,40,Male,test,8.72
MSP-PODCAST_0626_0721.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0721.wav,X,5.0,3.8,5.4,206,Male,train,5.05
MSP-PODCAST_0626_0732.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0732.wav,N,5.166667,3.666667,5.0,40,Male,test,4.72
MSP-PODCAST_0626_0742.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0626_0742.wav,N,4.0,4.0,3.8,41,Male,test,7.52
MSP-PODCAST_0627_0015.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0015.wav,N,3.2,3.0,3.6,149,Female,test,3.05
MSP-PODCAST_0627_0025.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0025.wav,D,4.4,2.8,5.2,149,Female,test,7.62
MSP-PODCAST_0627_0041.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0041.wav,D,3.0,2.8,4.6,149,Female,test,10.209938
MSP-PODCAST_0627_0043.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0043.wav,X,3.333333,2.166667,4.166667,149,Female,test,4.92
MSP-PODCAST_0627_0044.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0044.wav,N,2.8,3.8,4.6,149,Female,test,3.14
MSP-PODCAST_0627_0045.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0045.wav,N,2.5,3.666667,2.833333,149,Female,test,4.3
MSP-PODCAST_0627_0047.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0047.wav,A,4.2,1.6,5.6,149,Female,test,8.48
MSP-PODCAST_0627_0092.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0092.wav,N,2.2,4.0,2.6,149,Female,test,7.6
MSP-PODCAST_0627_0100.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0100.wav,N,3.4,4.0,3.8,149,Female,test,6.57
MSP-PODCAST_0627_0176.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0176.wav,N,2.5,2.666667,3.833333,149,Female,test,7.35
MSP-PODCAST_0627_0196.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0196.wav,X,2.166667,2.666667,3.833333,149,Female,test,9.84
MSP-PODCAST_0627_0246.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0246.wav,N,3.8,4.2,4.4,149,Female,test,10.43
MSP-PODCAST_0627_0253.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0253.wav,N,3.333333,3.333333,3.666667,149,Female,test,4.09
MSP-PODCAST_0627_0254.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0254.wav,D,2.666667,2.0,3.333333,149,Female,train,10.57
MSP-PODCAST_0627_0274.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0274.wav,X,2.833333,2.833333,3.0,149,Female,test,3.74
MSP-PODCAST_0627_0294.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0294.wav,S,2.5,2.166667,3.333333,149,Female,test,6.53
MSP-PODCAST_0627_0299.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0299.wav,X,3.4,3.4,3.8,149,Female,test,6.89
MSP-PODCAST_0627_0316.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0316.wav,N,3.666667,3.833333,3.5,149,Female,test,4.489937
MSP-PODCAST_0627_0318.wav,/mnt/shareEEx/liuyang/resources/datasets/MSP-PODCAST-Publish-2.0/Audios/MSP-PODCAST_0627_0318.wav,N,2.666667,3.5,3.333333,149,Female,test,3.02
